Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,CommuneDensity,CommuneCount
4.8,48.0,4.0,4.0,4.0,4.0,4.0,1,1,0.19,10.0
7.98,35.0,3.0,5.0,5.0,2.5,5.5,1,1,1.46,15.0
2.85,43.0,4.0,3.0,4.0,4.0,4.0,1,1,0.25,10.0
3.43,50.0,4.0,3.0,4.0,10.0,4.0,1,1,0.13,10.0
11.95,45.0,2.0,2.0,4.0,4.2,4.15,1,1,0.22,13.0
8.1,52.0,4.0,3.0,4.0,4.0,6.0,1,1,0.22,13.0
8.5,44.0,2.0,2.0,2.0,5.0,3.5,1,0,2.24,11.0
11.6,80.0,4.0,4.0,3.0,12.0,4.0,1,0,0.16,34.0
6.9,60.0,3.0,3.0,2.0,5.0,5.0,1,1,0.67,15.0
23.8,82.0,1.0,1.0,1.0,10.0,4.3,1,1,0.22,13.0
3.5,123.0,2.0,1.0,1.0,10.0,5.0,1,1,0.02,15.0
2.8,42.9,3.0,3.0,2.0,4.0,5.0,1,1,0.27,8.0
9.0,116.0,2.0,2.0,1.0,6.0,5.1,1,0,0.61,12.0
5.6,72.0,1.0,1.0,1.0,6.0,5.0,1,1,0.16,34.0
3.6,48.0,3.0,3.0,3.0,4.0,4.0,1,1,0.22,13.0
3.55,24.0,2.0,2.0,2.0,10.0,3.0,1,1,0.67,15.0
10.4,54.0,4.0,4.0,3.0,8.0,4.5,0,1,0.67,15.0
3.55,60.0,3.0,4.0,3.0,4.0,6.0,1,1,0.13,10.0
9.3,65.0,4.0,2.0,2.0,3.0,3.5,1,0,0.72,15.0
8.99,52.0,4.0,3.0,4.0,3.0,4.2,1,1,0.33,8.0
6.8,40.0,5.0,3.0,4.0,4.0,3.4,1,1,2.24,11.0
10.75,43.0,7.0,7.0,6.0,3.0,4.0,1,1,0.29,13.0
8.4,30.0,3.0,4.0,5.0,2.5,4.5,1,1,0.65,8.0
7.8,100.0,3.0,3.0,3.0,7.5,5.0,1,1,0.17,6.0
3.0,30.6,2.0,2.0,2.0,2.0,3.3,1,0,0.52,10.0
8.8,104.0,3.0,4.0,3.0,3.0,5.3,1,0,0.22,13.0
8.1,35.0,5.0,4.0,6.0,4.5,3.5,1,0,0.31,10.0
8.3,36.0,3.0,4.0,5.0,3.5,6.0,1,1,0.35,14.0
16.8,65.0,5.0,4.0,4.0,10.0,5.0,1,1,0.35,14.0
4.5,54.0,2.0,2.0,2.0,10.0,4.0,1,1,0.16,34.0
18.9,135.0,4.0,3.0,3.0,6.0,4.7,1,1,0.67,15.0
14.5,50.0,4.0,4.0,4.0,4.0,4.0,1,1,0.99,9.0
5.6,51.0,4.0,3.0,3.0,5.0,4.1,0,1,0.16,34.0
4.8,88.0,3.0,2.0,2.0,8.0,4.0,1,1,0.12,7.0
2.75,85.0,2.0,1.0,1.0,5.0,5.0,1,0,0.07,7.0
2.9,100.0,3.0,2.0,2.0,6.0,5.0,1,1,0.06,12.0
13.3,72.0,4.0,5.0,4.0,8.0,4.2,1,1,0.67,15.0
3.45,50.0,3.0,3.0,3.0,3.5,5.1,1,1,0.08,8.0
13.0,125.0,4.0,5.0,3.0,6.0,4.6,1,1,0.67,15.0
7.18,60.0,4.0,3.0,5.0,12.0,4.0,1,1,0.59,7.0
5.4,38.0,3.0,4.0,5.0,2.5,5.5,1,1,0.24,20.0
3.75,60.0,3.0,3.0,4.0,5.0,4.45,1,1,0.13,10.0
15.3,53.0,4.0,3.0,4.0,7.0,4.0,1,0,0.99,9.0
5.3,93.0,4.0,4.0,3.0,5.0,4.05,1,1,0.12,7.0
4.15,55.0,2.0,2.0,2.0,8.0,5.5,1,1,0.21,11.0
9.7,69.0,4.0,5.0,4.0,3.0,5.44,1,1,1.46,15.0
10.5,32.5,4.0,5.0,5.0,9.0,5.0,1,1,1.46,15.0
4.7,85.0,3.0,3.0,3.0,8.0,5.0,1,1,0.12,7.0
6.98,34.0,4.0,3.0,4.0,5.0,3.0,1,1,0.35,14.0
3.9,86.0,2.0,2.0,1.0,6.0,5.2,1,1,0.16,34.0
4.7,57.0,3.0,2.0,2.0,6.0,4.0,1,0,0.16,34.0
7.9,36.0,4.0,4.0,3.0,5.0,3.5,1,0,2.04,10.0
6.4,60.0,4.0,3.0,4.0,6.0,4.0,1,0,0.16,34.0
3.4,65.0,2.0,2.0,2.0,7.0,4.0,1,0,0.12,7.0
9.0,32.0,4.0,6.0,6.0,6.0,3.5,1,1,0.33,8.0
10.3,42.0,3.0,5.0,6.0,5.0,5.0,1,1,0.22,13.0
10.5,37.0,3.0,4.0,4.0,2.8,5.0,1,1,0.33,8.0
4.3,100.0,4.0,3.0,3.0,3.0,6.15,1,1,0.13,30.0
15.95,50.5,5.0,4.0,5.0,3.5,5.0,1,1,0.29,13.0
15.0,51.0,4.0,3.0,3.0,4.5,3.0,1,1,1.3,10.0
4.95,40.0,3.0,3.0,2.0,4.0,3.5,1,1,0.72,15.0
6.2,27.4,3.0,4.0,4.0,5.0,3.3,1,0,2.24,11.0
7.9,38.0,4.0,5.0,4.0,4.5,6.5,1,0,0.72,15.0
9.9,47.0,2.0,2.0,2.0,6.0,4.5,1,1,0.16,34.0
14.2,52.0,3.0,4.0,6.0,4.0,5.0,1,1,0.22,13.0
8.6,45.0,4.0,4.0,5.0,2.0,4.0,1,1,0.22,13.0
13.6,63.0,4.0,4.0,3.0,3.0,5.3,1,1,0.99,9.0
6.2,40.0,3.0,4.0,5.0,2.0,5.5,1,0,1.46,15.0
5.6,64.0,3.0,4.0,3.0,6.0,4.0,1,0,0.19,10.0
8.16,51.0,6.0,4.0,5.0,3.0,3.82,1,1,0.13,24.0
5.6,64.0,5.0,5.0,3.0,5.0,4.0,1,1,0.19,10.0
9.5,35.0,4.0,4.0,5.0,5.0,5.2,1,1,0.31,10.0
7.66,37.0,4.0,5.0,6.0,3.5,4.0,1,0,0.35,14.0
24.9,90.0,5.0,4.0,3.0,4.0,5.3,1,0,0.35,14.0
10.55,50.0,3.0,3.0,5.0,8.0,4.5,1,1,1.46,15.0
7.35,54.0,6.0,4.0,5.0,6.0,3.8,1,0,0.25,16.0
4.68,28.0,4.0,2.0,4.0,10.0,4.0,1,1,0.52,10.0
10.0,58.8,3.0,3.0,3.0,6.0,4.0,1,1,1.3,10.0
2.49,54.0,1.0,1.0,1.0,5.0,4.0,1,1,0.12,14.0
2.65,51.0,3.0,2.0,4.0,2.2,6.0,1,0,0.59,7.0
8.0,75.0,4.0,4.0,4.0,4.2,4.7,1,1,0.31,10.0
6.3,134.5,3.0,2.0,2.0,5.1,5.8,1,1,0.16,34.0
15.3,84.2,4.0,2.0,3.0,5.0,5.2,1,0,2.24,11.0
4.7,52.0,3.0,2.0,2.0,4.0,4.0,1,1,0.16,34.0
11.4,40.0,5.0,4.0,5.0,7.0,4.0,1,1,0.33,8.0
11.8,50.0,5.0,5.0,4.0,6.0,4.1,1,0,2.04,10.0
8.2,42.0,5.0,4.0,5.0,7.0,4.0,1,1,0.24,20.0
6.6,40.0,4.0,4.0,4.0,2.5,4.0,1,1,0.31,10.0
2.7,63.2,3.0,3.0,2.0,6.0,5.3,1,1,0.09,25.0
14.0,85.0,5.0,4.0,4.0,6.0,5.0,1,0,2.24,11.0
16.5,50.0,6.0,7.0,6.0,3.0,4.0,1,1,0.99,9.0
4.57,36.3,3.0,3.0,3.0,4.0,4.1,1,1,0.61,12.0
5.25,57.2,2.0,3.0,3.0,5.0,4.6,1,1,0.13,24.0
11.95,45.0,4.0,4.0,4.0,4.0,4.15,1,1,0.22,13.0
10.68,42.0,6.0,7.0,5.0,3.0,3.5,1,1,0.35,14.0
14.0,120.0,7.0,6.0,5.0,6.0,5.1,1,0,0.72,15.0
6.5,50.8,3.0,2.0,3.0,4.0,4.8,1,0,0.16,34.0
10.5,72.0,6.0,6.0,5.0,7.0,4.0,1,1,0.61,12.0
8.8,60.0,4.0,4.0,4.0,3.5,3.5,1,1,0.99,9.0
2.55,57.2,2.0,2.0,2.0,5.0,4.5,1,1,0.12,7.0
11.8,55.0,2.0,2.0,3.0,6.0,4.5,1,1,0.65,8.0
14.0,90.0,5.0,4.0,4.0,12.0,5.0,1,1,0.28,10.0
6.0,52.0,4.0,3.0,4.0,2.5,4.01,1,1,0.31,10.0
7.2,45.0,7.0,4.0,6.0,5.0,4.2,1,1,0.67,15.0
2.5,80.0,2.0,2.0,1.0,6.0,6.0,1,1,0.09,25.0
15.0,90.0,4.0,3.0,5.0,6.0,5.0,1,1,0.22,13.0
5.5,38.0,5.0,4.0,5.0,3.5,4.5,1,1,0.24,20.0
22.93,101.0,5.0,4.0,4.0,5.0,5.5,1,1,1.41,13.0
4.9,31.0,3.0,3.0,4.0,3.0,4.0,1,1,0.22,13.0
11.0,40.0,5.0,4.0,5.0,8.0,4.2,1,1,0.99,9.0
10.5,55.0,2.0,2.0,1.0,5.0,5.0,1,1,0.29,13.0
1.68,19.0,2.0,2.0,3.0,2.2,3.5,0,1,0.35,14.0
6.41,37.0,3.0,3.0,5.0,3.0,3.5,1,1,0.22,13.0
1.54,14.0,2.0,2.0,3.0,3.0,3.0,0,0,1.7,17.0
16.5,127.0,5.0,4.0,3.0,12.0,5.8,1,1,0.16,34.0
11.2,56.0,8.0,7.0,3.0,5.0,5.5,1,1,0.72,15.0
7.4,36.0,3.0,4.0,5.0,3.5,3.8,1,1,0.33,8.0
13.5,72.0,5.0,5.0,4.0,6.0,4.5,1,1,0.72,15.0
6.38,64.0,4.0,4.0,3.0,8.0,4.0,1,1,0.19,10.0
15.9,90.0,6.0,5.0,5.0,5.0,5.0,1,1,0.22,13.0
14.95,50.0,3.0,3.0,5.0,6.0,3.6,1,1,0.22,13.0
12.0,58.0,6.0,4.0,4.0,6.0,4.0,1,0,0.72,15.0
15.39,102.6,4.0,4.0,4.0,12.0,5.0,1,0,0.72,15.0
11.5,66.0,6.0,6.0,3.0,6.0,4.0,1,1,0.72,15.0
11.2,70.0,5.0,6.0,4.0,4.0,4.5,1,1,0.31,10.0
13.0,80.0,4.0,4.0,3.0,12.0,4.0,1,1,0.72,15.0
8.1,42.0,6.0,7.0,5.0,5.0,5.0,1,1,0.72,15.0
13.85,100.8,4.0,5.0,4.0,8.0,5.0,1,1,0.72,15.0
10.8,78.8,5.0,5.0,3.0,8.0,5.7,1,1,0.72,15.0
12.5,102.6,4.0,4.0,4.0,12.0,5.0,1,0,0.72,15.0
4.95,57.0,4.0,3.0,4.0,3.5,3.5,1,1,0.15,17.0
12.8,50.0,4.0,5.0,6.0,4.0,5.0,1,1,0.22,13.0
3.9,32.2,2.0,1.0,2.0,3.0,3.75,1,0,1.39,10.0
3.2,62.5,4.0,4.0,3.0,4.0,4.1,1,1,0.08,21.0
5.2,40.0,5.0,4.0,4.0,2.0,4.0,1,1,0.24,20.0
7.3,36.0,4.0,4.0,4.0,4.0,4.0,1,1,1.41,13.0
9.5,30.0,4.0,5.0,6.0,5.0,5.0,1,1,0.22,13.0
19.0,81.0,4.0,7.0,8.0,5.0,5.0,1,1,0.22,13.0
18.0,78.0,6.0,4.0,5.0,5.0,4.6,1,1,0.22,13.0
8.1,34.0,5.0,5.0,4.0,3.0,5.0,1,1,1.3,10.0
6.9,38.0,3.0,4.0,5.0,6.0,4.0,1,1,0.22,13.0
14.0,60.0,3.0,4.0,5.0,5.0,5.0,1,1,0.22,13.0
2.15,42.0,2.0,2.0,2.0,3.0,3.0,0,1,0.06,16.0
6.95,68.0,4.0,4.0,3.0,4.0,4.0,1,1,0.67,15.0
10.2,46.0,4.0,5.0,5.0,5.0,5.0,1,0,0.33,8.0
13.0,50.0,4.0,4.0,5.0,6.0,4.0,1,1,0.22,13.0
16.5,58.0,5.0,6.0,7.0,5.0,4.0,1,1,0.22,13.0
1.15,50.0,1.0,1.0,1.0,2.0,4.0,1,1,0.17,21.0
4.68,35.0,2.0,2.0,2.0,3.5,3.44,1,1,0.52,10.0
6.5,83.0,5.0,3.0,4.0,3.5,6.5,1,1,0.04,16.0
5.95,30.0,4.0,5.0,4.0,6.0,3.3,1,0,0.67,15.0
8.1,51.0,4.0,3.0,5.0,4.0,3.82,1,1,0.13,24.0
12.5,64.0,5.0,6.0,4.0,8.0,4.0,1,1,0.67,15.0
7.8,40.0,4.0,4.0,6.0,5.0,4.5,1,1,0.29,13.0
20.0,80.0,3.0,2.0,3.0,4.0,5.2,1,0,1.46,15.0
6.6,72.0,5.0,3.0,4.0,8.0,4.5,1,1,0.04,16.0
23.0,60.0,5.0,6.0,7.0,12.0,3.9,1,1,1.41,13.0
12.5,38.0,3.0,4.0,5.0,4.0,4.0,1,1,1.7,17.0
3.9,42.2,2.0,2.0,2.0,4.0,4.0,1,0,0.52,10.0
7.2,31.0,3.0,4.0,5.0,3.0,5.6,1,0,1.46,15.0
8.2,31.0,6.0,5.0,5.0,4.0,3.5,1,1,1.3,10.0
8.79,54.0,3.0,3.0,3.0,8.0,4.5,1,1,0.67,15.0
6.15,45.0,3.0,4.0,6.0,3.0,4.0,1,0,0.29,13.0
6.4,50.0,4.0,3.0,5.0,10.0,3.0,1,0,0.3,15.0
7.4,72.0,3.0,4.0,3.0,6.0,4.0,1,1,0.19,10.0
3.98,40.0,2.0,2.0,1.0,2.0,4.0,1,1,1.39,10.0
12.8,120.0,6.0,7.0,5.0,12.0,6.0,1,1,0.61,12.0
3.85,68.0,2.0,2.0,2.0,4.0,4.6,1,0,0.12,7.0
7.28,35.0,3.0,4.0,5.0,3.6,3.5,1,1,0.35,14.0
22.0,62.0,6.0,6.0,6.0,4.0,4.5,1,0,1.41,13.0
10.3,87.0,5.0,5.0,1.0,4.0,4.5,1,1,0.72,15.0
2.3,75.0,2.0,2.0,2.0,7.0,5.0,1,1,0.12,7.0
5.4,30.0,3.0,3.0,4.0,4.0,3.0,1,1,1.93,11.0
8.3,46.0,4.0,4.0,5.0,6.0,4.0,1,1,1.7,17.0
17.2,66.0,4.0,5.0,3.0,8.0,5.5,1,1,0.16,34.0
6.92,33.0,3.0,3.0,6.0,3.0,5.6,1,1,0.22,13.0
13.5,70.0,4.0,5.0,4.0,6.0,4.4,1,1,0.16,34.0
10.55,41.0,3.0,4.0,5.0,7.0,4.0,1,1,1.3,10.0
6.5,110.0,4.0,4.0,3.0,5.7,5.0,1,1,0.09,22.0
4.6,21.0,3.0,3.0,4.0,3.0,3.0,1,1,2.04,10.0
6.28,40.0,4.0,3.0,4.0,2.5,3.8,1,0,0.35,14.0
16.5,92.45,2.0,3.0,2.0,7.0,4.3,1,1,0.67,15.0
4.12,55.0,2.0,2.0,3.0,6.0,4.0,1,1,0.25,16.0
7.2,36.0,3.0,4.0,6.0,2.0,5.0,1,1,1.41,13.0
15.2,68.0,3.0,3.0,3.0,12.0,3.65,1,1,2.24,11.0
5.8,30.4,2.0,3.0,4.0,3.5,3.2,1,1,2.24,11.0
10.3,54.0,4.0,4.0,5.0,2.5,5.0,1,1,2.04,10.0
20.8,64.0,4.0,5.0,4.0,10.0,4.0,1,0,2.04,10.0
15.5,70.0,3.0,4.0,3.0,8.0,3.6,0,0,0.67,15.0
18.8,95.0,6.0,6.0,4.0,10.0,4.2,1,1,0.72,15.0
8.2,44.0,4.0,4.0,4.0,6.0,4.0,1,1,2.24,11.0
3.95,80.0,2.0,2.0,2.0,5.0,4.0,1,0,0.21,11.0
7.1,75.0,3.0,3.0,2.0,6.0,3.85,1,0,1.39,10.0
12.3,84.0,5.0,6.0,5.0,8.0,4.0,1,1,0.68,11.0
8.5,35.0,3.0,4.0,5.0,10.0,6.0,1,1,0.3,15.0
8.9,45.0,4.0,3.0,4.0,4.5,3.9,1,1,0.3,15.0
6.5,30.0,3.0,4.0,6.0,2.0,6.5,1,1,0.35,14.0
6.0,55.0,3.0,3.0,4.0,3.0,5.28,1,1,0.3,15.0
3.5,35.0,2.0,2.0,2.0,3.0,3.5,0,1,0.29,13.0
20.0,124.0,6.0,5.0,4.0,8.0,5.0,1,1,0.72,15.0
4.49,80.0,2.0,2.0,2.0,4.0,4.0,1,1,0.07,7.0
15.2,70.0,4.0,5.0,4.0,6.0,4.0,1,1,0.22,13.0
10.0,71.0,4.0,4.0,4.0,6.0,4.5,1,0,0.35,14.0
7.99,56.0,3.0,2.0,3.0,12.0,4.6,1,0,0.16,34.0
12.49,50.0,4.0,4.0,4.0,4.0,4.0,1,1,0.35,14.0
6.0,59.0,5.0,3.0,4.0,5.0,4.4,1,1,0.68,11.0
22.35,62.0,6.0,4.0,5.0,8.0,5.1,1,1,0.35,14.0
6.65,35.0,3.0,3.0,5.0,2.0,3.8,1,1,0.35,14.0
7.65,72.0,4.0,4.0,5.0,5.0,5.0,1,0,0.61,12.0
6.15,36.0,5.0,5.0,6.0,2.0,4.6,1,0,0.29,13.0
6.8,39.0,4.0,4.0,6.0,2.0,4.0,1,1,0.29,13.0
1.2,70.0,3.0,2.0,2.0,4.0,6.0,0,1,0.31,10.0
13.15,60.0,4.0,4.0,3.0,6.0,4.0,1,1,1.93,11.0
3.49,72.0,3.0,3.0,1.0,2.5,4.0,1,1,0.21,11.0
9.15,50.0,3.0,4.0,3.0,5.0,3.0,1,1,1.3,10.0
18.9,110.0,8.0,8.0,5.0,8.0,4.5,1,1,0.72,15.0
7.5,63.0,4.0,5.0,4.0,6.0,4.3,1,1,0.61,12.0
7.95,44.0,5.0,3.0,3.0,6.0,3.2,1,1,1.93,11.0
6.65,33.0,4.0,4.0,4.0,4.0,3.0,1,1,1.93,11.0
6.0,50.4,3.0,3.0,3.0,2.8,3.5,1,1,0.3,15.0
21.8,80.0,4.0,5.0,7.0,6.0,5.0,1,1,0.22,13.0
9.65,106.0,5.0,5.0,4.0,5.0,5.2,1,1,0.16,34.0
3.79,67.0,4.0,2.0,2.0,3.0,5.0,1,1,0.21,11.0
4.1,30.0,3.0,3.0,4.0,10.0,3.5,1,1,0.3,15.0
13.6,60.0,3.0,3.0,3.0,13.0,4.0,1,1,0.22,13.0
11.45,60.0,8.0,8.0,6.0,3.0,4.2,1,1,0.35,14.0
3.1,40.0,4.0,3.0,3.0,2.5,4.0,0,1,0.33,8.0
8.5,35.0,4.0,5.0,5.0,2.5,5.7,1,1,1.41,13.0
3.45,61.0,3.0,2.0,2.0,4.0,4.4,1,1,0.21,11.0
3.4,48.0,1.0,2.0,1.0,2.5,3.0,1,1,0.61,12.0
2.4,48.0,2.0,1.0,1.0,3.0,3.0,1,1,0.11,12.0
2.7,24.0,2.0,2.0,2.0,3.0,3.3,1,1,0.21,11.0
2.45,27.0,2.0,2.0,2.0,2.5,5.5,1,1,0.21,11.0
8.0,95.0,4.0,5.0,3.0,4.0,4.2,1,1,0.16,34.0
4.3,48.0,3.0,3.0,3.0,3.0,3.0,1,1,0.21,11.0
19.5,60.0,4.0,6.0,8.0,5.0,5.0,1,1,0.22,13.0
5.0,35.0,3.0,3.0,4.0,4.0,4.0,0,0,0.3,15.0
8.95,40.0,4.0,4.0,5.0,5.0,3.6,1,1,1.41,13.0
15.0,48.0,3.0,6.0,6.0,6.0,5.6,1,1,1.7,17.0
12.3,50.0,3.0,4.0,6.0,2.0,5.4,1,1,0.22,13.0
6.6,33.0,3.0,4.0,5.0,4.0,3.8,1,1,0.22,13.0
21.5,68.0,4.0,4.0,7.0,6.0,5.2,1,1,0.22,13.0
19.9,68.0,4.0,5.0,7.0,6.0,5.5,1,1,0.22,13.0
18.6,51.0,3.0,4.0,8.0,6.0,5.0,1,1,0.22,13.0
21.6,84.0,4.0,5.0,7.0,6.0,5.7,1,1,0.22,13.0
12.8,48.0,3.0,4.0,7.0,12.0,4.2,1,1,0.22,13.0
9.6,50.0,3.0,4.0,6.0,3.0,5.0,1,1,0.22,13.0
14.0,95.0,3.0,4.0,3.0,5.0,6.0,1,1,0.22,13.0
15.4,50.0,4.0,7.0,7.0,3.0,4.6,1,1,1.7,17.0
12.8,63.0,5.0,3.0,5.0,2.5,3.5,1,1,1.46,15.0
0.8,40.0,4.0,2.0,2.0,5.0,5.0,1,1,0.07,15.0
13.9,64.0,4.0,4.0,4.0,6.0,4.0,1,0,0.72,15.0
11.5,90.0,3.0,3.0,3.0,10.0,6.0,1,0,0.16,34.0
8.6,60.0,5.0,5.0,4.0,12.0,4.0,1,1,0.72,15.0
3.0,67.5,2.0,3.0,1.0,8.0,6.0,1,0,0.03,8.0
4.0,51.0,3.0,2.0,4.0,8.0,5.4,1,0,0.16,34.0
9.25,38.0,4.0,6.0,6.0,4.0,4.4,1,1,0.22,13.0
8.5,58.0,4.0,3.0,4.0,6.0,4.0,1,1,0.68,11.0
3.32,94.0,3.0,2.0,1.0,6.0,4.5,1,1,0.09,25.0
6.0,78.0,4.0,5.0,4.0,8.0,4.0,1,0,0.19,10.0
8.5,60.0,3.0,3.0,3.0,10.0,3.4,1,1,0.67,15.0
3.9,52.0,5.0,3.0,3.0,3.0,4.8,1,0,0.28,10.0
13.5,50.0,3.0,5.0,6.0,4.0,4.6,1,1,0.22,13.0
9.0,45.0,4.0,4.0,6.0,4.0,4.0,1,1,0.22,13.0
9.5,54.5,4.0,5.0,4.0,7.0,4.5,1,1,0.16,34.0
18.96,85.0,4.0,4.0,4.0,5.0,6.0,1,1,0.33,8.0
12.3,50.0,4.0,5.0,6.0,4.0,4.5,1,1,0.22,13.0
14.3,75.0,6.0,4.0,5.0,4.0,4.8,1,1,0.22,13.0
5.35,52.8,4.0,3.0,3.0,10.0,4.0,1,1,0.16,34.0
16.5,55.0,5.0,4.0,4.0,4.0,5.0,1,0,1.46,15.0
4.5,38.0,3.0,3.0,3.0,7.0,4.0,1,1,0.19,10.0
5.8,60.0,4.0,3.0,3.0,5.0,3.5,1,0,0.68,11.0
3.25,28.0,2.0,2.0,2.0,2.5,3.25,1,1,0.61,12.0
8.3,68.0,4.0,5.0,5.0,6.0,4.0,1,1,0.19,10.0
5.0,36.0,3.0,3.0,4.0,2.5,4.0,1,0,0.22,13.0
7.3,60.0,5.0,5.0,5.0,6.0,4.0,1,0,0.19,10.0
4.2,35.0,3.0,3.0,5.0,5.0,4.3,1,0,0.22,13.0
5.9,35.0,3.0,3.0,5.0,3.0,4.1,1,1,1.46,15.0
18.5,86.0,5.0,5.0,5.0,4.0,6.0,1,1,0.22,13.0
18.5,96.0,4.0,4.0,5.0,10.0,6.0,1,1,0.22,13.0
5.35,35.0,3.0,4.0,5.0,2.5,3.5,1,1,0.35,14.0
4.19,36.0,2.0,2.0,2.0,3.5,3.5,1,1,0.61,12.0
7.7,60.0,4.0,5.0,3.0,6.0,5.0,1,1,2.04,10.0
3.6,32.0,2.0,1.0,2.0,4.0,4.0,1,0,0.68,11.0
8.98,40.0,4.0,3.0,4.0,3.0,3.5,1,1,0.35,14.0
3.25,32.0,3.0,3.0,4.0,2.5,4.0,1,1,0.3,15.0
3.95,51.6,3.0,4.0,3.0,6.0,4.3,1,1,0.16,34.0
12.5,50.0,4.0,6.0,7.0,5.0,4.5,1,1,0.22,13.0
15.0,47.0,3.0,3.0,3.0,8.0,4.4,1,0,0.3,15.0
5.3,43.2,3.0,3.0,2.0,4.0,5.0,1,1,0.67,15.0
24.0,80.0,1.0,1.0,1.0,10.0,6.0,1,1,1.3,10.0
9.9,52.0,2.0,2.0,3.0,2.0,5.0,1,1,0.33,8.0
2.75,70.0,4.0,5.0,4.0,6.0,5.0,1,1,0.72,15.0
12.19,39.0,4.0,3.0,6.0,2.0,4.0,1,1,0.65,8.0
1.87,100.0,3.0,2.0,2.0,6.0,6.0,1,1,0.08,17.0
4.6,48.0,3.0,3.0,3.0,5.0,4.0,1,1,0.59,7.0
14.7,59.0,4.0,4.0,6.0,2.0,4.6,1,1,1.41,13.0
3.95,32.0,3.0,4.0,5.0,3.0,4.0,1,1,0.24,20.0
7.0,33.0,3.0,3.0,5.0,3.0,3.2,1,1,0.33,8.0
4.66,65.0,5.0,5.0,4.0,8.0,5.0,1,1,0.16,34.0
3.8,85.0,3.0,2.0,2.0,4.0,4.4,1,1,0.12,14.0
2.8,104.0,3.0,3.0,1.0,3.0,5.0,1,1,0.16,13.0
2.95,32.0,3.0,4.0,5.0,3.0,3.5,1,1,0.13,30.0
16.9,63.0,4.0,4.0,5.0,3.5,4.5,1,1,1.7,17.0
11.0,40.0,4.0,5.0,5.0,8.0,4.5,1,0,0.22,13.0
4.65,60.0,3.0,4.0,3.0,3.0,4.0,1,1,0.39,9.0
3.14,26.0,6.0,6.0,4.0,5.0,3.7,1,1,0.28,10.0
11.5,114.0,5.0,6.0,4.0,12.0,6.0,1,1,0.19,10.0
11.5,76.0,4.0,5.0,4.0,5.0,4.0,1,1,0.67,15.0
1.8,22.5,2.0,2.0,2.0,2.0,3.5,1,1,0.11,12.0
6.8,56.0,3.0,5.0,3.0,4.0,4.0,1,1,0.61,12.0
16.9,55.0,3.0,3.0,5.0,10.0,4.2,1,1,0.35,14.0
5.99,95.0,2.0,1.0,1.0,8.0,4.5,1,1,0.21,11.0
4.3,22.0,3.0,3.0,4.0,2.5,3.2,1,0,1.7,17.0
2.75,36.0,3.0,3.0,4.0,4.0,5.0,1,1,0.25,10.0
8.99,90.0,5.0,5.0,4.0,8.0,5.2,1,1,0.67,15.0
4.8,51.7,3.0,3.0,3.0,3.0,3.11,1,1,0.13,24.0
8.1,36.0,4.0,5.0,6.0,4.0,3.3,1,1,0.31,10.0
7.99,40.0,3.0,3.0,3.0,5.5,3.4,1,1,0.3,15.0
2.95,45.0,2.0,2.0,2.0,2.0,3.5,1,0,0.25,16.0
8.55,40.0,4.0,3.0,4.0,5.0,4.0,1,0,0.25,16.0
15.0,50.0,3.0,5.0,7.0,4.0,4.5,1,1,1.7,17.0
3.45,22.0,2.0,3.0,3.0,5.0,4.2,0,1,0.22,13.0
2.15,82.0,2.0,2.0,1.0,4.0,4.0,1,1,0.12,14.0
13.0,60.0,1.0,1.0,1.0,7.0,4.5,1,0,0.3,15.0
5.95,35.0,7.0,7.0,5.0,10.0,5.0,1,1,1.93,11.0
3.5,100.0,4.0,3.0,1.0,6.0,5.0,1,1,0.09,25.0
4.75,46.0,2.0,3.0,2.0,3.0,4.7,1,1,0.28,10.0
5.1,30.0,4.0,4.0,5.0,3.0,3.8,1,1,0.31,10.0
7.9,59.0,4.0,4.0,5.0,3.5,4.2,1,0,0.31,10.0
7.25,55.0,4.0,4.0,4.0,5.0,4.5,0,0,0.16,34.0
9.1,40.0,7.0,7.0,4.0,4.0,4.0,1,1,1.3,10.0
6.0,30.0,3.0,2.0,2.0,4.0,4.2,1,1,1.7,17.0
15.9,80.0,4.0,4.0,4.0,10.0,5.0,1,1,0.3,15.0
1.7,33.0,2.0,1.0,1.0,4.0,3.3,1,0,0.27,8.0
0.798,24.0,2.0,2.0,1.0,3.0,4.0,1,1,0.21,11.0
4.79,100.0,3.0,3.0,3.0,5.5,5.0,1,1,0.17,6.0
10.7,80.0,4.0,4.0,4.0,12.0,4.0,1,0,0.68,11.0
2.89,34.0,1.0,1.0,2.0,2.5,3.4,1,1,0.29,13.0
8.64,68.0,1.0,1.0,1.0,5.0,5.0,1,1,0.13,24.0
5.9,50.0,4.0,4.0,4.0,3.0,3.0,1,1,0.31,10.0
7.5,50.0,4.0,3.0,4.0,3.0,3.5,1,0,0.99,9.0
6.55,75.0,4.0,4.0,2.0,6.0,6.0,1,1,0.19,10.0
6.65,40.0,4.0,4.0,5.0,8.0,4.0,1,0,0.71,8.0
19.5,50.0,4.0,4.0,5.0,8.0,4.0,1,1,0.99,9.0
6.3,66.0,4.0,3.0,3.0,10.0,4.0,1,1,0.21,11.0
9.8,92.0,4.0,7.0,6.0,8.0,4.45,1,1,0.59,7.0
24.5,94.0,5.0,4.0,4.0,5.0,4.5,1,0,1.7,17.0
