Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,District,Province,Population,DistrictArea,CommuneCount,CommuneDensity,Distribute
7.5,36.0,4.0,5.0,5.0,3.0,3.3,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
7.5,36.0,4.0,5.0,5.0,3.0,3.3,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
6.7,60.0,2.0,2.0,2.0,12.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
8.2,97.0,3.0,4.0,2.0,3.0,3.5,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
10.6,90.0,4.0,5.0,4.0,7.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
9.0,94.0,5.0,6.0,5.0,8.0,4.2,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
22.0,59.0,6.0,7.0,7.0,2.5,4.5,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,1.41,24.119
8.5,94.0,4.0,5.0,3.0,6.0,5.0,yes,yes,nhà bè,hồ chí minh,206837.0,100.4,7.0,0.07,2.060
23.8,53.0,4.0,3.0,6.0,6.0,4.3,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
8.2,76.0,3.0,2.0,3.0,4.0,4.0,yes,no,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
7.8,84.6,4.0,4.0,3.0,8.0,4.7,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
8.96,70.0,6.0,5.0,4.0,6.0,4.0,yes,no,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
10.0,66.0,8.0,8.0,5.0,10.0,6.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
10.0,85.0,4.0,5.0,4.0,7.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
8.05,91.0,2.0,3.0,2.0,8.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
7.6,74.0,4.0,3.0,3.0,5.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
9.8,73.6,2.0,2.0,2.0,4.0,3.5,yes,no,quận 4,hồ chí minh,175329.0,4.2,10.0,2.38,41.745
1.9,45.0,2.0,2.0,1.0,2.5,4.0,yes,yes,bình chánh,hồ chí minh,705508.0,252.7,16.0,0.06,2.792
7.5,30.0,3.0,3.0,4.0,4.0,4.0,yes,no,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
3.8,103.0,3.0,2.0,2.0,6.0,6.0,no,yes,biên hòa,đồng nai,1055414.0,263.6,25.0,0.09,4.004
8.9,80.0,4.0,5.0,3.0,6.0,6.4,yes,yes,nhà bè,hồ chí minh,206837.0,100.4,7.0,0.07,2.060
9.8,70.0,3.0,4.0,3.0,10.0,4.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
8.7,43.7,6.0,5.0,5.0,3.0,6.2,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
4.45,40.0,5.0,3.0,4.0,3.0,4.0,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
3.8,58.0,3.0,3.0,3.0,2.5,4.3,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
11.5,100.0,4.0,3.0,2.0,8.0,5.0,yes,yes,quận 7,hồ chí minh,360155.0,35.7,10.0,0.28,10.088
3.85,68.0,2.0,1.0,1.0,2.0,4.0,yes,no,quận 8,hồ chí minh,424667.0,19.2,10.0,0.52,22.118
9.6,100.0,3.0,3.0,2.0,10.0,5.0,yes,yes,quận 7,hồ chí minh,360155.0,35.7,10.0,0.28,10.088
12.9,37.0,4.0,5.0,7.0,6.0,6.0,yes,no,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
6.99,36.0,5.0,5.0,5.0,3.0,4.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
6.4,60.0,4.0,4.0,3.0,8.0,4.2,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
5.1,51.0,3.0,4.0,3.0,5.0,4.5,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
7.6,55.0,4.0,5.0,4.0,3.0,6.0,yes,yes,phú nhuận,hồ chí minh,163961.0,4.9,11.0,2.24,33.461
9.65,40.0,4.0,5.0,4.0,9.0,3.32,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
7.2,56.0,3.0,3.0,3.0,8.0,4.0,yes,yes,quận 8,hồ chí minh,424667.0,19.2,10.0,0.52,22.118
7.8,52.0,2.0,3.0,2.0,3.0,4.5,yes,yes,nha trang,khánh hòa,422601.0,254.3,22.0,0.09,1.660
5.9,32.0,3.0,4.0,5.0,2.5,3.6,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
5.9,33.0,4.0,4.0,5.0,3.0,3.5,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
9.2,59.8,4.0,3.0,4.0,2.0,3.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
15.0,50.0,5.0,5.0,5.0,12.0,4.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
7.75,38.0,2.0,3.0,3.0,2.0,4.34,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,0.33,6.578
6.9,65.2,4.0,5.0,4.0,6.0,4.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
12.2,76.0,6.0,6.0,4.0,12.0,4.0,yes,no,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
8.0,42.0,3.0,4.0,5.0,2.0,3.6,yes,no,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
22.5,52.0,5.0,4.0,6.0,5.0,4.5,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
4.79,45.4,2.0,2.0,2.0,3.0,4.8,yes,yes,quận 7,hồ chí minh,360155.0,35.7,10.0,0.28,10.088
7.2,28.0,3.0,3.0,5.0,2.0,6.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
4.79,45.4,2.0,2.0,2.0,3.0,4.8,yes,yes,quận 7,hồ chí minh,360155.0,35.7,10.0,0.28,10.088
9.48,55.0,6.0,5.0,5.0,4.0,4.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
7.7,83.0,1.0,1.0,1.0,6.0,4.1,yes,no,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
7.35,61.5,4.0,3.0,4.0,6.0,6.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
4.4,33.0,3.0,4.0,5.0,2.0,3.5,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
3.2,32.0,3.0,3.0,5.0,3.0,4.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
2.5,20.0,3.0,2.0,3.0,3.0,3.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
6.6,35.0,3.0,3.0,5.0,3.5,5.5,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
4.9,60.0,2.0,2.0,2.0,4.0,5.0,yes,yes,ngũ hành sơn,đà nẵng,90352.0,40.2,4.0,0.1,2.248
5.98,58.0,4.0,3.0,4.0,12.0,4.0,yes,yes,lê chân,hải phòng,219762.0,11.9,7.0,0.59,18.467
4.7,80.0,3.0,3.0,2.0,6.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
2.9,50.0,2.0,1.0,1.0,5.0,5.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
2.6,100.0,2.0,2.0,1.0,5.0,5.0,yes,yes,vũng tàu,bà rịa vũng tàu,357124.0,150.4,17.0,0.11,2.374
25.8,90.0,6.0,6.0,5.0,7.0,5.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
5.8,55.0,5.0,5.0,5.0,6.0,5.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
9.8,70.0,4.0,4.0,5.0,6.0,4.0,yes,no,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
5.0,60.0,5.0,5.0,4.0,6.0,5.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
1.58,84.0,1.0,1.0,1.0,4.0,4.0,yes,no,đức hòa,long an,315711.0,425.1,20.0,0.05,743
7.0,66.0,3.0,3.0,3.0,4.0,5.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
6.5,30.0,3.0,4.0,5.0,4.0,3.5,yes,no,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
3.15,40.0,2.0,2.0,2.0,7.0,4.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,0.21,11.745
4.6,76.5,4.0,2.0,2.0,5.5,4.5,yes,no,cẩm lệ,đà nẵng,159295.0,35.8,6.0,0.17,4.450
4.95,30.0,3.0,3.0,5.0,2.5,6.5,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
6.7,50.0,4.0,4.0,3.0,7.0,5.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
8.5,70.0,4.0,5.0,3.0,6.0,6.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
2.75,48.0,3.0,3.0,3.0,3.0,4.0,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
4.45,69.0,3.0,3.0,4.0,4.2,4.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
8.75,60.0,5.0,5.0,4.0,5.0,6.0,yes,yes,quận 4,hồ chí minh,175329.0,4.2,10.0,2.38,41.745
22.5,90.0,4.0,2.0,4.0,5.0,5.6,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,0.65,23.516
5.85,64.0,3.0,2.0,2.0,5.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
8.2,107.0,5.0,5.0,1.0,7.0,5.7,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
6.8,82.5,4.0,4.0,3.0,5.5,5.0,yes,yes,liên chiểu,đà nẵng,166832.0,80.9,5.0,0.06,2.060
8.9,30.0,3.0,4.0,6.0,5.0,4.34,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
2.85,28.0,3.0,3.0,3.0,3.0,5.4,yes,yes,quận 8,hồ chí minh,424667.0,19.2,10.0,0.52,22.118
3.59,60.4,3.0,4.0,3.0,4.0,3.41,yes,yes,liên chiểu,đà nẵng,166832.0,80.9,5.0,0.06,2.060
16.8,50.0,5.0,3.0,5.0,3.0,3.6,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,1.41,24.119
15.9,70.4,5.0,5.0,4.0,8.0,4.6,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,1.93,41.196
7.8,90.0,4.0,5.0,4.0,6.0,5.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
7.5,43.0,3.0,4.0,6.0,4.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
6.7,60.0,3.0,3.0,4.0,12.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
2.9,36.0,3.0,3.0,3.0,3.0,3.5,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
4.7,51.0,3.0,3.0,4.0,8.0,5.4,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
4.0,51.0,3.0,3.0,3.0,5.0,4.3,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
10.0,84.0,4.0,5.0,4.0,5.0,6.3,yes,yes,quận 6,hồ chí minh,233561.0,7.2,10.0,1.39,32.439
5.85,33.0,5.0,4.0,5.0,3.5,3.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
9.3,38.0,4.0,5.0,6.0,4.0,4.0,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
5.2,30.0,4.0,3.0,5.0,2.5,3.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
8.25,42.0,5.0,4.0,6.0,6.0,4.7,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
4.65,64.0,4.0,4.0,1.0,4.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
4.9,32.0,3.0,4.0,5.0,3.0,4.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
6.25,98.0,4.0,4.0,3.0,7.0,5.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,0.21,11.745
9.2,60.0,7.0,5.0,5.0,6.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
8.0,35.0,4.0,5.0,6.0,2.5,4.5,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,0.65,23.516
3.45,33.7,2.0,2.0,2.0,5.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
8.3,35.0,3.0,4.0,5.0,2.5,6.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
7.45,49.0,3.0,4.0,3.0,4.0,4.2,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
20.2,69.0,6.0,3.0,3.0,1.5,3.7,yes,no,ba đình,hà nội,221893.0,9.2,13.0,1.41,24.119
1.25,84.0,3.0,2.0,1.0,10.0,4.0,yes,yes,bình chánh,hồ chí minh,705508.0,252.7,16.0,0.06,2.792
7.8,42.0,4.0,3.0,3.0,10.0,3.8,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
1.27,108.0,3.0,3.0,1.0,10.0,6.0,yes,yes,bình chánh,hồ chí minh,705508.0,252.7,16.0,0.06,2.792
1.15,100.0,3.0,2.0,1.0,10.0,5.0,yes,yes,bình chánh,hồ chí minh,705508.0,252.7,16.0,0.06,2.792
3.8,33.0,3.0,3.0,3.0,3.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
4.8,35.0,3.0,4.0,5.0,3.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
5.6,64.0,5.0,4.0,4.0,6.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
3.89,40.0,1.0,1.0,1.0,3.0,4.0,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
17.5,65.0,4.0,4.0,3.0,4.0,5.5,yes,no,cầu giấy,hà nội,292536.0,12.4,8.0,0.65,23.516
9.2,80.0,4.0,5.0,3.0,4.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
3.2,32.0,3.0,3.0,4.0,2.0,3.5,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
22.2,75.0,6.0,5.0,6.0,6.0,6.0,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,0.65,23.516
16.0,106.0,2.0,2.0,2.0,5.0,4.5,yes,no,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
7.5,38.0,3.0,4.0,6.0,3.0,4.5,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,0.33,6.578
5.8,35.0,4.0,3.0,3.0,3.0,3.5,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
9.8,60.0,3.0,3.0,3.0,3.0,6.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
6.5,41.0,4.0,3.0,4.0,8.0,4.0,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
6.75,85.2,4.0,2.0,1.0,4.5,4.0,yes,yes,quận 4,hồ chí minh,175329.0,4.2,10.0,2.38,41.745
11.5,48.0,6.0,4.0,5.0,10.0,5.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
15.5,50.0,4.0,5.0,7.0,6.0,5.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
8.65,40.0,4.0,5.0,5.0,3.0,4.5,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,0.65,23.516
6.0,38.0,3.0,4.0,5.0,3.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
1.42,81.5,3.0,4.0,2.0,6.0,5.0,yes,yes,bình chánh,hồ chí minh,705508.0,252.7,16.0,0.06,2.792
5.9,63.0,4.0,3.0,3.0,3.0,4.1,yes,yes,quận 6,hồ chí minh,233561.0,7.2,10.0,1.39,32.439
6.9,104.0,2.0,1.0,1.0,6.0,5.5,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
1.85,46.5,4.0,5.0,3.0,6.0,4.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,0.21,11.745
9.3,80.0,5.0,5.0,4.0,8.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
4.85,56.0,3.0,3.0,3.0,10.0,5.0,yes,no,quận 12,hồ chí minh,620146.0,52.8,11.0,0.21,11.745
7.2,51.0,8.0,8.0,5.0,4.0,4.4,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
11.95,43.0,3.0,4.0,5.0,2.2,3.0,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,1.41,24.119
2.85,32.0,3.0,4.0,5.0,2.5,4.0,yes,yes,chương mỹ,hà nội,337326.0,237.4,30.0,0.13,1.421
13.75,52.0,4.0,5.0,5.0,4.0,5.0,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
4.7,117.6,3.0,1.0,2.0,2.8,4.88,yes,no,quốc oai,hà nội,194412.0,151.1,17.0,0.11,1.287
4.5,31.0,3.0,3.0,3.0,3.0,3.1,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
9.6,65.0,4.0,5.0,4.0,6.0,4.2,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
9.0,60.0,4.0,5.0,4.0,6.0,4.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
9.3,57.4,4.0,5.0,5.0,6.0,4.1,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
9.8,85.0,4.0,5.0,4.0,7.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
8.3,62.0,4.0,3.0,4.0,6.0,4.5,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
5.2,100.0,2.0,3.0,1.0,7.5,5.0,yes,yes,cẩm lệ,đà nẵng,159295.0,35.8,6.0,0.17,4.450
17.5,116.0,6.0,6.0,4.0,10.0,6.0,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,1.93,41.196
3.25,42.0,7.0,7.0,4.0,3.0,4.6,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
17.5,120.0,6.0,6.0,4.0,12.0,6.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
12.8,101.0,3.0,3.0,2.0,8.0,5.0,yes,no,phú nhuận,hồ chí minh,163961.0,4.9,11.0,2.24,33.461
5.99,37.0,4.0,4.0,4.0,5.0,4.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
3.15,85.0,3.0,2.0,2.0,7.0,5.0,yes,yes,thủ dầu một,bình dương,321607.0,118.9,14.0,0.12,2.705
6.8,86.0,4.0,3.0,2.0,5.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
7.2,64.0,7.0,8.0,4.0,7.0,4.0,no,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
9.6,80.0,5.0,3.0,4.0,8.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
8.9,60.0,4.0,5.0,5.0,6.0,4.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
3.35,25.74,2.0,2.0,2.0,4.0,4.0,yes,no,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
16.5,45.0,3.0,6.0,6.0,6.0,4.6,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
11.5,50.0,3.0,3.0,3.0,4.0,6.3,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
5.55,32.0,3.0,4.0,5.0,2.5,3.87,yes,no,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
15.5,60.0,5.0,5.0,5.0,9.0,5.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
4.3,60.0,3.0,3.0,3.0,10.0,4.0,yes,yes,dĩ an,bình dương,403760.0,60.1,7.0,0.12,6.718
6.9,41.0,5.0,4.0,5.0,5.0,4.5,yes,yes,thanh trì,hà nội,275745.0,63.5,16.0,0.25,4.342
14.5,50.0,4.0,4.0,4.0,9.0,4.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
9.45,44.0,4.0,4.0,4.0,4.0,3.5,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
21.2,95.0,6.0,4.0,5.0,9.0,5.5,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
6.9,52.0,2.0,2.0,2.0,4.0,4.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
6.85,60.0,3.0,3.0,1.0,3.0,4.0,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,0.29,7.529
6.5,40.0,5.0,4.0,4.0,5.0,4.0,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
7.0,46.2,4.0,4.0,5.0,3.5,4.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
9.2,80.0,5.0,6.0,4.0,8.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
4.65,61.0,4.0,4.0,3.0,7.0,4.5,yes,yes,dĩ an,bình dương,403760.0,60.1,7.0,0.12,6.718
5.29,67.0,4.0,5.0,5.0,4.0,4.2,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
4.65,63.0,2.0,2.0,1.0,6.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
2.7,66.0,2.0,2.0,2.0,6.0,4.0,yes,yes,biên hòa,đồng nai,1055414.0,263.6,25.0,0.09,4.004
3.9,82.0,3.0,3.0,1.0,5.0,6.3,yes,no,sơn trà,đà nẵng,157415.0,63.4,6.0,0.09,2.483
5.5,116.8,2.0,2.0,1.0,8.0,5.0,yes,no,vũng tàu,bà rịa vũng tàu,357124.0,150.4,17.0,0.11,2.374
6.0,53.0,6.0,4.0,6.0,4.0,5.5,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
3.89,100.0,3.0,2.0,2.0,12.0,5.0,yes,yes,thủ dầu một,bình dương,321607.0,118.9,14.0,0.12,2.705
7.15,42.0,4.0,3.0,4.0,2.5,3.8,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
6.5,32.0,3.0,4.0,5.0,3.0,3.2,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
7.2,30.0,3.0,4.0,5.0,3.0,3.7,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
0.85,27.6,2.0,2.0,2.0,4.0,3.5,yes,no,bình chánh,hồ chí minh,705508.0,252.7,16.0,0.06,2.792
0.72,52.0,2.0,2.0,2.0,5.0,4.0,yes,yes,bình chánh,hồ chí minh,705508.0,252.7,16.0,0.06,2.792
5.79,22.0,3.0,3.0,5.0,4.0,3.0,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
4.2,64.0,3.0,3.0,2.0,6.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
8.5,60.0,4.0,5.0,4.0,6.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
6.7,80.0,2.0,2.0,2.0,8.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
8.5,41.0,4.0,4.0,4.0,3.0,4.8,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,1.41,24.119
7.5,64.0,4.0,4.0,3.0,7.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
6.3,35.0,2.0,2.0,2.0,5.0,3.8,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,1.93,41.196
11.8,61.0,6.0,7.0,5.0,6.0,4.0,yes,yes,quận 3,hồ chí minh,190375.0,4.9,10.0,2.04,38.852
4.69,64.0,2.0,2.0,2.0,6.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
8.6,89.0,4.0,5.0,4.0,6.0,5.1,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
8.9,70.0,4.0,4.0,3.0,6.0,5.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
3.8,32.0,3.0,3.0,4.0,5.0,4.1,no,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
4.45,30.0,3.0,3.0,5.0,2.0,3.5,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
3.85,42.0,2.0,2.0,2.0,6.0,6.0,yes,no,quận 12,hồ chí minh,620146.0,52.8,11.0,0.21,11.745
18.0,120.4,4.0,4.0,3.0,12.0,4.3,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,1.93,41.196
7.6,60.0,6.0,5.0,5.0,3.0,4.0,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
11.0,84.0,3.0,3.0,2.0,12.0,4.5,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
4.5,32.0,3.0,4.0,4.0,2.5,3.2,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
8.1,35.0,4.0,5.0,6.0,3.5,3.3,yes,yes,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
22.8,61.0,5.0,4.0,5.0,5.0,5.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
3.75,59.0,5.0,6.0,4.0,5.0,5.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
7.5,36.0,3.0,4.0,6.0,4.0,4.5,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,0.33,6.578
6.2,41.5,3.0,3.0,4.0,4.0,5.2,yes,no,quận 4,hồ chí minh,175329.0,4.2,10.0,2.38,41.745
2.78,40.0,3.0,3.0,3.0,3.0,3.3,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
